,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
3277,Population at Each Census,1962,Laois,Both sexes,Number,0
3278,Population at Each Census,1962,Wexford,Both sexes,Number,0
3279,Population at Each Census,1962,Tipperary,Both sexes,Number,0
3280,Population at Each Census,1962,Clare,Both sexes,Number,0
3281,Population at Each Census,1962,Cork,Both sexes,Number,0
3282,Population at Each Census,1962,Kerry,Both sexes,Number,0
3283,Population at Each Census,1962,Limerick,Both sexes,Number,0
3284,Population at Each Census,1962,Waterford,Both sexes,Number,0
3285,Population at Each Census,1962,Galway,Both sexes,Number,0
3286,Population at Each Census,1962,Leitrim,Both sexes,Number,0
3287,Population at Each Census,1962,Mayo,Both sexes,Number,0
3288,Population at Each Census,1962,Roscommon,Both sexes,Number,0
3289,Population at Each Census,1962,Sligo,Both sexes,Number,0
3290,Population at Each Census,1962,Donegal,Both sexes,Number,0
3291,Population at Each Census,1962,Monaghan,Both sexes,Number,0
3292,Population at Each Census,1962,Wicklow,Both sexes,Number,0
3293,Population at Each Census,1962,Cavan,Both sexes,Number,0
3294,Population at Each Census,1963,Wexford,Both sexes,Number,0
3295,Population at Each Census,1963,Carlow,Both sexes,Number,0
3296,Population at Each Census,1963,Monaghan,Both sexes,Number,0
3297,Population at Each Census,1963,Donegal,Both sexes,Number,0
3298,Population at Each Census,1963,Cavan,Both sexes,Number,0
3299,Population at Each Census,1963,Sligo,Both sexes,Number,0
3300,Population at Each Census,1963,Roscommon,Both sexes,Number,0
3301,Population at Each Census,1963,Mayo,Both sexes,Number,0
3302,Population at Each Census,1963,Leitrim,Both sexes,Number,0
3303,Population at Each Census,1963,Galway,Both sexes,Number,0
3304,Population at Each Census,1963,Waterford,Both sexes,Number,0
3305,Population at Each Census,1963,Tipperary,Both sexes,Number,0
3306,Population at Each Census,1963,Limerick,Both sexes,Number,0
3307,Population at Each Census,1963,Kerry,Both sexes,Number,0
3308,Population at Each Census,1963,State,Both sexes,Number,0
3309,Population at Each Census,1963,Clare,Both sexes,Number,0
3310,Population at Each Census,1963,Dublin,Both sexes,Number,0
3311,Population at Each Census,1963,Kildare,Both sexes,Number,0
3312,Population at Each Census,1963,Kilkenny,Both sexes,Number,0
3313,Population at Each Census,1963,Laois,Both sexes,Number,0
3314,Population at Each Census,1963,Longford,Both sexes,Number,0
3315,Population at Each Census,1963,Cork,Both sexes,Number,0
3316,Population at Each Census,1963,Meath,Both sexes,Number,0
3317,Population at Each Census,1963,Offaly,Both sexes,Number,0
3318,Population at Each Census,1963,Westmeath,Both sexes,Number,0
3319,Population at Each Census,1963,Wicklow,Both sexes,Number,0
3320,Population at Each Census,1963,Louth,Both sexes,Number,0
3321,Population at Each Census,1964,Limerick,Both sexes,Number,0
3322,Population at Each Census,1964,Tipperary,Both sexes,Number,0
3323,Population at Each Census,1964,Waterford,Both sexes,Number,0
3324,Population at Each Census,1964,Galway,Both sexes,Number,0
3325,Population at Each Census,1964,Leitrim,Both sexes,Number,0
3326,Population at Each Census,1964,Roscommon,Both sexes,Number,0
3327,Population at Each Census,1964,Sligo,Both sexes,Number,0
3328,Population at Each Census,1964,Cavan,Both sexes,Number,0
3329,Population at Each Census,1964,Donegal,Both sexes,Number,0
3330,Population at Each Census,1964,Kerry,Both sexes,Number,0
3331,Population at Each Census,1964,Mayo,Both sexes,Number,0
3332,Population at Each Census,1964,Monaghan,Both sexes,Number,0
3333,Population at Each Census,1964,Cork,Both sexes,Number,0
3334,Population at Each Census,1964,Wicklow,Both sexes,Number,0
3335,Population at Each Census,1964,Clare,Both sexes,Number,0
3336,Population at Each Census,1964,State,Both sexes,Number,0
3337,Population at Each Census,1964,Carlow,Both sexes,Number,0
3338,Population at Each Census,1964,Dublin,Both sexes,Number,0
3339,Population at Each Census,1964,Kildare,Both sexes,Number,0
3340,Population at Each Census,1964,Kilkenny,Both sexes,Number,0
3341,Population at Each Census,1964,Louth,Both sexes,Number,0
3342,Population at Each Census,1964,Longford,Both sexes,Number,0
3343,Population at Each Census,1964,Meath,Both sexes,Number,0
3344,Population at Each Census,1964,Offaly,Both sexes,Number,0
3345,Population at Each Census,1964,Westmeath,Both sexes,Number,0
3346,Population at Each Census,1964,Wexford,Both sexes,Number,0
3347,Population at Each Census,1964,Laois,Both sexes,Number,0
3348,Population at Each Census,1965,Kerry,Both sexes,Number,0
3349,Population at Each Census,1965,Limerick,Both sexes,Number,0
3350,Population at Each Census,1965,Tipperary,Both sexes,Number,0
3351,Population at Each Census,1965,Waterford,Both sexes,Number,0
3352,Population at Each Census,1965,Galway,Both sexes,Number,0
3353,Population at Each Census,1965,Roscommon,Both sexes,Number,0
3354,Population at Each Census,1965,Mayo,Both sexes,Number,0
3355,Population at Each Census,1965,Sligo,Both sexes,Number,0
3356,Population at Each Census,1965,Cavan,Both sexes,Number,0
3357,Population at Each Census,1965,Donegal,Both sexes,Number,0
3358,Population at Each Census,1965,Cork,Both sexes,Number,0
3359,Population at Each Census,1965,Leitrim,Both sexes,Number,0
3360,Population at Each Census,1965,Monaghan,Both sexes,Number,0
3361,Population at Each Census,1965,Clare,Both sexes,Number,0
3362,Population at Each Census,1965,Wexford,Both sexes,Number,0
3363,Population at Each Census,1965,State,Both sexes,Number,0
3364,Population at Each Census,1965,Carlow,Both sexes,Number,0
3365,Population at Each Census,1965,Dublin,Both sexes,Number,0
3366,Population at Each Census,1965,Kilkenny,Both sexes,Number,0
3367,Population at Each Census,1965,Laois,Both sexes,Number,0
3368,Population at Each Census,1965,Kildare,Both sexes,Number,0
3369,Population at Each Census,1965,Louth,Both sexes,Number,0
3370,Population at Each Census,1965,Meath,Both sexes,Number,0
3371,Population at Each Census,1965,Offaly,Both sexes,Number,0
3372,Population at Each Census,1965,Westmeath,Both sexes,Number,0
3373,Population at Each Census,1965,Longford,Both sexes,Number,0
3374,Population at Each Census,1965,Wicklow,Both sexes,Number,0
3375,Population at Each Census,1966,Galway,Both sexes,Number,148340
3376,Population at Each Census,1966,Kerry,Both sexes,Number,112785
3377,Population at Each Census,1966,Limerick,Both sexes,Number,137357
3378,Population at Each Census,1966,Tipperary,Both sexes,Number,122812
3379,Population at Each Census,1966,Waterford,Both sexes,Number,73080
3380,Population at Each Census,1966,Donegal,Both sexes,Number,108549
3381,Population at Each Census,1966,Mayo,Both sexes,Number,115547
3382,Population at Each Census,1966,Roscommon,Both sexes,Number,56228
3383,Population at Each Census,1966,Monaghan,Both sexes,Number,45732
3384,Population at Each Census,1966,Cork,Both sexes,Number,339703
3385,Population at Each Census,1966,Leitrim,Both sexes,Number,30572
3386,Population at Each Census,1966,Clare,Both sexes,Number,73597
3387,Population at Each Census,1966,Louth,Both sexes,Number,69519
3388,Population at Each Census,1966,Wexford,Both sexes,Number,83437
3389,Population at Each Census,1966,Westmeath,Both sexes,Number,52900
3390,Population at Each Census,1966,Offaly,Both sexes,Number,51717
3391,Population at Each Census,1966,Meath,Both sexes,Number,67323
3392,Population at Each Census,1966,Cavan,Both sexes,Number,54022
3393,Population at Each Census,1966,Longford,Both sexes,Number,28989
3394,Population at Each Census,1966,Laois,Both sexes,Number,44595
3395,Population at Each Census,1966,Kilkenny,Both sexes,Number,60463
3396,Population at Each Census,1966,Kildare,Both sexes,Number,66404
3397,Population at Each Census,1966,Dublin,Both sexes,Number,795047
3398,Population at Each Census,1966,Carlow,Both sexes,Number,33593
3399,Population at Each Census,1966,State,Both sexes,Number,2884002
3400,Population at Each Census,1966,Wicklow,Both sexes,Number,60428
3401,Population at Each Census,1966,Sligo,Both sexes,Number,51263
3402,Population at Each Census,1967,Leitrim,Both sexes,Number,0
3403,Population at Each Census,1967,Roscommon,Both sexes,Number,0
3404,Population at Each Census,1967,State,Both sexes,Number,0
3405,Population at Each Census,1967,Carlow,Both sexes,Number,0
3406,Population at Each Census,1967,Dublin,Both sexes,Number,0
3407,Population at Each Census,1967,Kildare,Both sexes,Number,0
3408,Population at Each Census,1967,Kilkenny,Both sexes,Number,0
3409,Population at Each Census,1967,Laois,Both sexes,Number,0
3410,Population at Each Census,1967,Longford,Both sexes,Number,0
3411,Population at Each Census,1967,Louth,Both sexes,Number,0
3412,Population at Each Census,1967,Meath,Both sexes,Number,0
3413,Population at Each Census,1967,Offaly,Both sexes,Number,0
3414,Population at Each Census,1967,Westmeath,Both sexes,Number,0
3415,Population at Each Census,1967,Wexford,Both sexes,Number,0
3416,Population at Each Census,1967,Wicklow,Both sexes,Number,0
3417,Population at Each Census,1967,Clare,Both sexes,Number,0
3418,Population at Each Census,1967,Cork,Both sexes,Number,0
3419,Population at Each Census,1967,Kerry,Both sexes,Number,0
3420,Population at Each Census,1967,Limerick,Both sexes,Number,0
3421,Population at Each Census,1967,Tipperary,Both sexes,Number,0
3422,Population at Each Census,1967,Waterford,Both sexes,Number,0
3423,Population at Each Census,1967,Galway,Both sexes,Number,0
3424,Population at Each Census,1967,Mayo,Both sexes,Number,0
3425,Population at Each Census,1967,Sligo,Both sexes,Number,0
3426,Population at Each Census,1967,Monaghan,Both sexes,Number,0
3427,Population at Each Census,1967,Donegal,Both sexes,Number,0
3428,Population at Each Census,1967,Cavan,Both sexes,Number,0
3429,Population at Each Census,1968,Monaghan,Both sexes,Number,0
3430,Population at Each Census,1968,State,Both sexes,Number,0
3431,Population at Each Census,1968,Carlow,Both sexes,Number,0
3432,Population at Each Census,1968,Dublin,Both sexes,Number,0
3433,Population at Each Census,1968,Kildare,Both sexes,Number,0
3434,Population at Each Census,1968,Kilkenny,Both sexes,Number,0
3435,Population at Each Census,1968,Laois,Both sexes,Number,0
3436,Population at Each Census,1968,Longford,Both sexes,Number,0
3437,Population at Each Census,1968,Meath,Both sexes,Number,0
3438,Population at Each Census,1968,Offaly,Both sexes,Number,0
3439,Population at Each Census,1968,Westmeath,Both sexes,Number,0
3440,Population at Each Census,1968,Wexford,Both sexes,Number,0
3441,Population at Each Census,1968,Wicklow,Both sexes,Number,0
3442,Population at Each Census,1968,Louth,Both sexes,Number,0
3443,Population at Each Census,1968,Cork,Both sexes,Number,0
3444,Population at Each Census,1968,Donegal,Both sexes,Number,0
3445,Population at Each Census,1968,Clare,Both sexes,Number,0
3446,Population at Each Census,1968,Cavan,Both sexes,Number,0
3447,Population at Each Census,1968,Sligo,Both sexes,Number,0
3448,Population at Each Census,1968,Roscommon,Both sexes,Number,0
3449,Population at Each Census,1968,Leitrim,Both sexes,Number,0
3450,Population at Each Census,1968,Mayo,Both sexes,Number,0
3451,Population at Each Census,1968,Waterford,Both sexes,Number,0
3452,Population at Each Census,1968,Tipperary,Both sexes,Number,0
3453,Population at Each Census,1968,Limerick,Both sexes,Number,0
3454,Population at Each Census,1968,Kerry,Both sexes,Number,0
3455,Population at Each Census,1968,Galway,Both sexes,Number,0
3456,Population at Each Census,1969,Leitrim,Both sexes,Number,0
3457,Population at Each Census,1969,Tipperary,Both sexes,Number,0
3458,Population at Each Census,1969,Waterford,Both sexes,Number,0
3459,Population at Each Census,1969,Galway,Both sexes,Number,0
3460,Population at Each Census,1969,Mayo,Both sexes,Number,0
3461,Population at Each Census,1969,State,Both sexes,Number,0
3462,Population at Each Census,1969,Sligo,Both sexes,Number,0
3463,Population at Each Census,1969,Cavan,Both sexes,Number,0
3464,Population at Each Census,1969,Donegal,Both sexes,Number,0
3465,Population at Each Census,1969,Limerick,Both sexes,Number,0
3466,Population at Each Census,1969,Roscommon,Both sexes,Number,0
3467,Population at Each Census,1969,Kerry,Both sexes,Number,0
3468,Population at Each Census,1969,Monaghan,Both sexes,Number,0
3469,Population at Each Census,1969,Clare,Both sexes,Number,0
3470,Population at Each Census,1969,Carlow,Both sexes,Number,0
3471,Population at Each Census,1969,Dublin,Both sexes,Number,0
3472,Population at Each Census,1969,Kildare,Both sexes,Number,0
3473,Population at Each Census,1969,Kilkenny,Both sexes,Number,0
3474,Population at Each Census,1969,Laois,Both sexes,Number,0
3475,Population at Each Census,1969,Longford,Both sexes,Number,0
3476,Population at Each Census,1969,Cork,Both sexes,Number,0
3477,Population at Each Census,1969,Meath,Both sexes,Number,0
3478,Population at Each Census,1969,Offaly,Both sexes,Number,0
3479,Population at Each Census,1969,Westmeath,Both sexes,Number,0
3480,Population at Each Census,1969,Wexford,Both sexes,Number,0
3481,Population at Each Census,1969,Louth,Both sexes,Number,0
3482,Population at Each Census,1969,Wicklow,Both sexes,Number,0
3483,Population at Each Census,1970,Limerick,Both sexes,Number,0
3484,Population at Each Census,1970,Tipperary,Both sexes,Number,0
3485,Population at Each Census,1970,Waterford,Both sexes,Number,0
3486,Population at Each Census,1970,Galway,Both sexes,Number,0
3487,Population at Each Census,1970,Leitrim,Both sexes,Number,0
3488,Population at Each Census,1970,Sligo,Both sexes,Number,0
3489,Population at Each Census,1970,Roscommon,Both sexes,Number,0
3490,Population at Each Census,1970,Kerry,Both sexes,Number,0
3491,Population at Each Census,1970,Cavan,Both sexes,Number,0
3492,Population at Each Census,1970,Monaghan,Both sexes,Number,0
3493,Population at Each Census,1970,Mayo,Both sexes,Number,0
3494,Population at Each Census,1970,Cork,Both sexes,Number,0
3495,Population at Each Census,1970,Donegal,Both sexes,Number,0
3496,Population at Each Census,1970,Wicklow,Both sexes,Number,0
3497,Population at Each Census,1970,Clare,Both sexes,Number,0
3498,Population at Each Census,1970,Carlow,Both sexes,Number,0
3499,Population at Each Census,1970,Dublin,Both sexes,Number,0
3500,Population at Each Census,1970,Kildare,Both sexes,Number,0
3501,Population at Each Census,1970,Kilkenny,Both sexes,Number,0
3502,Population at Each Census,1970,Laois,Both sexes,Number,0
3503,Population at Each Census,1970,State,Both sexes,Number,0
3504,Population at Each Census,1970,Louth,Both sexes,Number,0
3505,Population at Each Census,1970,Meath,Both sexes,Number,0
3506,Population at Each Census,1970,Offaly,Both sexes,Number,0
3507,Population at Each Census,1970,Westmeath,Both sexes,Number,0
3508,Population at Each Census,1970,Wexford,Both sexes,Number,0
3509,Population at Each Census,1970,Longford,Both sexes,Number,0
3510,Population at Each Census,1971,Wexford,Both sexes,Number,86351
3511,Population at Each Census,1971,Westmeath,Both sexes,Number,53570
3512,Population at Each Census,1971,Offaly,Both sexes,Number,51829
3513,Population at Each Census,1971,Meath,Both sexes,Number,71729
