,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
2869,Population at Each Census,1947,Donegal,Both sexes,Number,135359.6
2870,Population at Each Census,1947,Monaghan,Both sexes,Number,56841.0
2871,Population at Each Census,1947,Tipperary,Both sexes,Number,135473.8
2872,Population at Each Census,1947,Roscommon,Both sexes,Number,71628.4
2873,Population at Each Census,1947,Limerick,Both sexes,Number,142295.0
2874,Population at Each Census,1947,Westmeath,Both sexes,Number,54851.8
2875,Population at Each Census,1947,Kerry,Both sexes,Number,132443.2
2876,Population at Each Census,1947,Cork,Both sexes,Number,343191.2
2877,Population at Each Census,1947,Clare,Both sexes,Number,84317.0
2878,Population at Each Census,1947,Wicklow,Both sexes,Number,60878.8
2879,Population at Each Census,1947,Wexford,Both sexes,Number,91490.4
2880,Population at Each Census,1947,Offaly,Both sexes,Number,53457.6
2881,Population at Each Census,1947,Meath,Both sexes,Number,66253.0
2882,Population at Each Census,1947,Louth,Both sexes,Number,66709.4
2883,Population at Each Census,1947,Longford,Both sexes,Number,35885.0
2884,Population at Each Census,1947,Laois,Both sexes,Number,49443.6
2885,Population at Each Census,1947,Kilkenny,Both sexes,Number,66416.6
2886,Population at Each Census,1947,Carlow,Both sexes,Number,34097.2
2887,Population at Each Census,1947,Kildare,Both sexes,Number,65166.6
2888,Population at Each Census,1947,State,Both sexes,Number,2956204.2
2889,Population at Each Census,1948,Cavan,Both sexes,Number,68763.8
2890,Population at Each Census,1948,Dublin,Both sexes,Number,658924.6
2891,Population at Each Census,1948,Kildare,Both sexes,Number,65484.2
2892,Population at Each Census,1948,Kilkenny,Both sexes,Number,66121.2
2893,Population at Each Census,1948,Laois,Both sexes,Number,49190.2
2894,Population at Each Census,1948,Longford,Both sexes,Number,35552.0
2895,Population at Each Census,1948,Louth,Both sexes,Number,67224.8
2896,Population at Each Census,1948,Meath,Both sexes,Number,66274.0
2897,Population at Each Census,1948,Offaly,Both sexes,Number,53229.2
2898,Population at Each Census,1948,Westmeath,Both sexes,Number,54754.6
2899,Population at Each Census,1948,Wexford,Both sexes,Number,91125.8
2900,Population at Each Census,1948,Carlow,Both sexes,Number,34113.4
2901,Population at Each Census,1948,Wicklow,Both sexes,Number,61306.6
2902,Population at Each Census,1948,Cork,Both sexes,Number,342714.4
2903,Population at Each Census,1948,Kerry,Both sexes,Number,130993.4
2904,Population at Each Census,1948,Limerick,Both sexes,Number,142031.0
2905,Population at Each Census,1948,Tipperary,Both sexes,Number,134933.6
2906,Population at Each Census,1948,Waterford,Both sexes,Number,75689.2
2907,Population at Each Census,1948,Galway,Both sexes,Number,163202.2
2908,Population at Each Census,1948,Leitrim,Both sexes,Number,43238.2
2909,Population at Each Census,1948,Mayo,Both sexes,Number,145618.8
2910,Population at Each Census,1948,Roscommon,Both sexes,Number,70746.8
2911,Population at Each Census,1948,Sligo,Both sexes,Number,61630.2
2912,Population at Each Census,1948,Clare,Both sexes,Number,83570.0
2913,Population at Each Census,1948,State,Both sexes,Number,2957301.4
2914,Population at Each Census,1948,Donegal,Both sexes,Number,134402.2
2915,Population at Each Census,1948,Monaghan,Both sexes,Number,56467.0
2916,Population at Each Census,1949,Cavan,Both sexes,Number,67968.2
2917,Population at Each Census,1949,Carlow,Both sexes,Number,34129.6
2918,Population at Each Census,1949,Dublin,Both sexes,Number,670290.4
2919,Population at Each Census,1949,Kildare,Both sexes,Number,65801.8
2920,Population at Each Census,1949,Kilkenny,Both sexes,Number,65825.8
2921,Population at Each Census,1949,Laois,Both sexes,Number,48936.8
2922,Population at Each Census,1949,Longford,Both sexes,Number,35219.0
2923,Population at Each Census,1949,Louth,Both sexes,Number,67740.2
2924,Population at Each Census,1949,Meath,Both sexes,Number,66295.0
2925,Population at Each Census,1949,Offaly,Both sexes,Number,53000.8
2926,Population at Each Census,1949,Westmeath,Both sexes,Number,54657.4
2927,Population at Each Census,1949,Wexford,Both sexes,Number,90761.2
2928,Population at Each Census,1949,Wicklow,Both sexes,Number,61734.4
2929,Population at Each Census,1949,Cork,Both sexes,Number,342237.6
2930,Population at Each Census,1949,Kerry,Both sexes,Number,129543.6
2931,Population at Each Census,1949,Limerick,Both sexes,Number,141767.0
2932,Population at Each Census,1949,Tipperary,Both sexes,Number,134393.4
2933,Population at Each Census,1949,Waterford,Both sexes,Number,75479.8
2934,Population at Each Census,1949,Galway,Both sexes,Number,162202.8
2935,Population at Each Census,1949,Leitrim,Both sexes,Number,42561.8
2936,Population at Each Census,1949,Mayo,Both sexes,Number,144368.2
2937,Population at Each Census,1949,Roscommon,Both sexes,Number,69865.2
2938,Population at Each Census,1949,Sligo,Both sexes,Number,61257.8
2939,Population at Each Census,1949,Clare,Both sexes,Number,82823.0
2940,Population at Each Census,1949,Donegal,Both sexes,Number,133444.8
2941,Population at Each Census,1949,State,Both sexes,Number,2958398.6
2942,Population at Each Census,1949,Monaghan,Both sexes,Number,56093.0
2943,Population at Each Census,1950,Carlow,Both sexes,Number,34145.8
2944,Population at Each Census,1950,Monaghan,Both sexes,Number,55719.0
2945,Population at Each Census,1950,Donegal,Both sexes,Number,132487.4
2946,Population at Each Census,1950,Cavan,Both sexes,Number,67172.6
2947,Population at Each Census,1950,Sligo,Both sexes,Number,60885.4
2948,Population at Each Census,1950,Roscommon,Both sexes,Number,68983.6
2949,Population at Each Census,1950,Mayo,Both sexes,Number,143117.6
2950,Population at Each Census,1950,Leitrim,Both sexes,Number,41885.4
2951,Population at Each Census,1950,Galway,Both sexes,Number,161203.4
2952,Population at Each Census,1950,Waterford,Both sexes,Number,75270.4
2953,Population at Each Census,1950,Tipperary,Both sexes,Number,133853.2
2954,Population at Each Census,1950,Limerick,Both sexes,Number,141503.0
2955,Population at Each Census,1950,Kerry,Both sexes,Number,128093.8
2956,Population at Each Census,1950,Cork,Both sexes,Number,341760.8
2957,Population at Each Census,1950,Wicklow,Both sexes,Number,62162.2
2958,Population at Each Census,1950,Wexford,Both sexes,Number,90396.6
2959,Population at Each Census,1950,Westmeath,Both sexes,Number,54560.2
2960,Population at Each Census,1950,Offaly,Both sexes,Number,52772.4
2961,Population at Each Census,1950,Meath,Both sexes,Number,66316.0
2962,Population at Each Census,1950,Louth,Both sexes,Number,68255.6
2963,Population at Each Census,1950,Longford,Both sexes,Number,34886.0
2964,Population at Each Census,1950,Laois,Both sexes,Number,48683.4
2965,Population at Each Census,1950,Kilkenny,Both sexes,Number,65530.4
2966,Population at Each Census,1950,Kildare,Both sexes,Number,66119.4
2967,Population at Each Census,1950,Dublin,Both sexes,Number,681656.2
2968,Population at Each Census,1950,Clare,Both sexes,Number,82076.0
2969,Population at Each Census,1950,State,Both sexes,Number,2959495.8
2970,Population at Each Census,1951,Donegal,Both sexes,Number,131530.0
2971,Population at Each Census,1951,State,Both sexes,Number,2960593.0
2972,Population at Each Census,1951,Monaghan,Both sexes,Number,55345.0
2973,Population at Each Census,1951,Cavan,Both sexes,Number,66377.0
2974,Population at Each Census,1951,Sligo,Both sexes,Number,60513.0
2975,Population at Each Census,1951,Roscommon,Both sexes,Number,68102.0
2976,Population at Each Census,1951,Mayo,Both sexes,Number,141867.0
2977,Population at Each Census,1951,Leitrim,Both sexes,Number,41209.0
2978,Population at Each Census,1951,Waterford,Both sexes,Number,75061.0
2979,Population at Each Census,1951,Tipperary,Both sexes,Number,133313.0
2980,Population at Each Census,1951,Limerick,Both sexes,Number,141239.0
2981,Population at Each Census,1951,Kerry,Both sexes,Number,126644.0
2982,Population at Each Census,1951,Cork,Both sexes,Number,341284.0
2983,Population at Each Census,1951,Clare,Both sexes,Number,81329.0
2984,Population at Each Census,1951,Galway,Both sexes,Number,160204.0
2985,Population at Each Census,1951,Wexford,Both sexes,Number,90032.0
2986,Population at Each Census,1951,Wicklow,Both sexes,Number,62590.0
2987,Population at Each Census,1951,Carlow,Both sexes,Number,34162.0
2988,Population at Each Census,1951,Dublin,Both sexes,Number,693022.0
2989,Population at Each Census,1951,Kildare,Both sexes,Number,66437.0
2990,Population at Each Census,1951,Laois,Both sexes,Number,48430.0
2991,Population at Each Census,1951,Kilkenny,Both sexes,Number,65235.0
2992,Population at Each Census,1951,Louth,Both sexes,Number,68771.0
2993,Population at Each Census,1951,Meath,Both sexes,Number,66337.0
2994,Population at Each Census,1951,Offaly,Both sexes,Number,52544.0
2995,Population at Each Census,1951,Westmeath,Both sexes,Number,54463.0
2996,Population at Each Census,1951,Longford,Both sexes,Number,34553.0
2997,Population at Each Census,1952,Limerick,Both sexes,Number,140567.4
2998,Population at Each Census,1952,Galway,Both sexes,Number,159273.8
2999,Population at Each Census,1952,Tipperary,Both sexes,Number,132533.4
3000,Population at Each Census,1952,Waterford,Both sexes,Number,74855.0
3001,Population at Each Census,1952,Leitrim,Both sexes,Number,40378.4
3002,Population at Each Census,1952,Monaghan,Both sexes,Number,54688.8
3003,Population at Each Census,1952,Roscommon,Both sexes,Number,67223.6
3004,Population at Each Census,1952,Sligo,Both sexes,Number,59780.4
3005,Population at Each Census,1952,Cavan,Both sexes,Number,65449.6
3006,Population at Each Census,1952,Donegal,Both sexes,Number,129635.8
3007,Population at Each Census,1952,Kerry,Both sexes,Number,125729.6
3008,Population at Each Census,1952,Mayo,Both sexes,Number,140104.0
3009,Population at Each Census,1952,Cork,Both sexes,Number,340359.8
3010,Population at Each Census,1952,Louth,Both sexes,Number,68855.6
3011,Population at Each Census,1952,Wicklow,Both sexes,Number,62053.2
3012,Population at Each Census,1952,Clare,Both sexes,Number,80498.4
3013,Population at Each Census,1952,Carlow,Both sexes,Number,34107.2
3014,Population at Each Census,1952,Dublin,Both sexes,Number,695573.8
3015,Population at Each Census,1952,Kildare,Both sexes,Number,66332.6
3016,Population at Each Census,1952,Kilkenny,Both sexes,Number,65005.8
3017,Population at Each Census,1952,Laois,Both sexes,Number,48161.4
3018,Population at Each Census,1952,State,Both sexes,Number,2948127.2
3019,Population at Each Census,1952,Meath,Both sexes,Number,66422.0
3020,Population at Each Census,1952,Offaly,Both sexes,Number,52429.2
3021,Population at Each Census,1952,Westmeath,Both sexes,Number,54394.8
3022,Population at Each Census,1952,Wexford,Both sexes,Number,89477.4
3023,Population at Each Census,1952,Longford,Both sexes,Number,34236.2
3024,Population at Each Census,1953,Kerry,Both sexes,Number,124815.2
3025,Population at Each Census,1953,Limerick,Both sexes,Number,139895.8
3026,Population at Each Census,1953,Tipperary,Both sexes,Number,131753.8
3027,Population at Each Census,1953,Waterford,Both sexes,Number,74649.0
3028,Population at Each Census,1953,Galway,Both sexes,Number,158343.6
3029,Population at Each Census,1953,Roscommon,Both sexes,Number,66345.2
3030,Population at Each Census,1953,Mayo,Both sexes,Number,138341.0
3031,Population at Each Census,1953,Sligo,Both sexes,Number,59047.8
3032,Population at Each Census,1953,Cavan,Both sexes,Number,64522.2
3033,Population at Each Census,1953,Monaghan,Both sexes,Number,54032.6
3034,Population at Each Census,1953,Leitrim,Both sexes,Number,39547.8
3035,Population at Each Census,1953,Cork,Both sexes,Number,339435.6
3036,Population at Each Census,1953,State,Both sexes,Number,2935661.4
3037,Population at Each Census,1953,Wicklow,Both sexes,Number,61516.4
3038,Population at Each Census,1953,Clare,Both sexes,Number,79667.8
3039,Population at Each Census,1953,Carlow,Both sexes,Number,34052.4
3040,Population at Each Census,1953,Dublin,Both sexes,Number,698125.6
3041,Population at Each Census,1953,Kildare,Both sexes,Number,66228.2
3042,Population at Each Census,1953,Kilkenny,Both sexes,Number,64776.6
3043,Population at Each Census,1953,Laois,Both sexes,Number,47892.8
3044,Population at Each Census,1953,Donegal,Both sexes,Number,127741.6
3045,Population at Each Census,1953,Louth,Both sexes,Number,68940.2
3046,Population at Each Census,1953,Meath,Both sexes,Number,66507.0
3047,Population at Each Census,1953,Offaly,Both sexes,Number,52314.4
3048,Population at Each Census,1953,Westmeath,Both sexes,Number,54326.6
3049,Population at Each Census,1953,Longford,Both sexes,Number,33919.4
3050,Population at Each Census,1953,Wexford,Both sexes,Number,88922.8
3051,Population at Each Census,1954,Tipperary,Both sexes,Number,130974.2
3052,Population at Each Census,1954,Waterford,Both sexes,Number,74443.0
3053,Population at Each Census,1954,Galway,Both sexes,Number,157413.4
3054,Population at Each Census,1954,Leitrim,Both sexes,Number,38717.2
3055,Population at Each Census,1954,Roscommon,Both sexes,Number,65466.8
3056,Population at Each Census,1954,Limerick,Both sexes,Number,139224.2
3057,Population at Each Census,1954,Sligo,Both sexes,Number,58315.2
3058,Population at Each Census,1954,Cavan,Both sexes,Number,63594.8
3059,Population at Each Census,1954,Donegal,Both sexes,Number,125847.4
3060,Population at Each Census,1954,Monaghan,Both sexes,Number,53376.4
3061,Population at Each Census,1954,Mayo,Both sexes,Number,136578.0
3062,Population at Each Census,1954,Kerry,Both sexes,Number,123900.8
3063,Population at Each Census,1954,Wexford,Both sexes,Number,88368.2
3064,Population at Each Census,1954,Wicklow,Both sexes,Number,60979.6
3065,Population at Each Census,1954,Westmeath,Both sexes,Number,54258.4
3066,Population at Each Census,1954,Offaly,Both sexes,Number,52199.6
3067,Population at Each Census,1954,Meath,Both sexes,Number,66592.0
3068,Population at Each Census,1954,Longford,Both sexes,Number,33602.6
3069,Population at Each Census,1954,Laois,Both sexes,Number,47624.2
3070,Population at Each Census,1954,Kilkenny,Both sexes,Number,64547.4
3071,Population at Each Census,1954,Kildare,Both sexes,Number,66123.8
3072,Population at Each Census,1954,Dublin,Both sexes,Number,700677.4
3073,Population at Each Census,1954,Carlow,Both sexes,Number,33997.6
3074,Population at Each Census,1954,State,Both sexes,Number,2923195.6
3075,Population at Each Census,1954,Cork,Both sexes,Number,338511.4
3076,Population at Each Census,1954,Louth,Both sexes,Number,69024.8
3077,Population at Each Census,1954,Clare,Both sexes,Number,78837.2
3078,Population at Each Census,1955,Donegal,Both sexes,Number,123953.2
3079,Population at Each Census,1955,Monaghan,Both sexes,Number,52720.2
3080,Population at Each Census,1955,Carlow,Both sexes,Number,33942.8
3081,Population at Each Census,1955,Dublin,Both sexes,Number,703229.2
3082,Population at Each Census,1955,Kildare,Both sexes,Number,66019.4
3083,Population at Each Census,1955,Kilkenny,Both sexes,Number,64318.2
3084,Population at Each Census,1955,Laois,Both sexes,Number,47355.6
3085,Population at Each Census,1955,Longford,Both sexes,Number,33285.8
3086,Population at Each Census,1955,Louth,Both sexes,Number,69109.4
3087,Population at Each Census,1955,Meath,Both sexes,Number,66677.0
3088,Population at Each Census,1955,Offaly,Both sexes,Number,52084.8
3089,Population at Each Census,1955,Westmeath,Both sexes,Number,54190.2
3090,Population at Each Census,1955,Cavan,Both sexes,Number,62667.4
